#qubits,#cycles,circuit,#nodes,#tasks,#threads,#samples,#iterations,#initialHidden,#sampleSteps,run,#hadamards,tvd,f_xeb,duration,success
4,10,1,1,1,1,303,10000,6,0,4,0,0.771456,1.811873,3443.452664,True
4,10,1,1,1,1,303,100000,6,0,0,0,-,-,-,False
4,10,1,1,1,1,303,100000,6,0,1,0,-,-,-,False
4,10,1,1,1,1,303,100000,6,0,2,0,-,-,-,False
4,10,1,1,1,1,303,100000,6,0,3,0,-,-,-,False
4,10,1,1,1,1,303,100000,6,0,4,0,-,-,-,False
4,10,1,1,1,1,54,1000,6,0,0,0,0.680862,1.745299,88.864267,True
4,10,1,1,1,1,54,1000,6,0,1,0,0.878869,1.838413,85.900683,True
4,10,1,1,1,1,54,1000,6,0,2,0,0.963349,1.495657,82.235089,True
4,10,1,1,1,1,54,1000,6,0,3,0,0.766737,1.719234,88.200337,True
4,10,1,1,1,1,54,1000,6,0,4,0,0.274807,2.274948,88.188640,True
4,10,1,1,1,1,54,10000,6,0,0,0,0.802792,2.861514,830.044004,True
4,10,1,1,1,1,54,10000,6,0,1,0,0.925666,1.761468,820.228135,True
4,10,1,1,1,1,54,10000,6,0,2,0,0.939193,1.700704,816.716660,True
4,10,1,1,1,1,54,10000,6,0,3,0,0.546245,2.016522,815.913291,True
4,10,1,1,1,1,54,10000,6,0,4,0,0.536474,2.062977,810.946006,True
4,10,1,1,1,1,54,100000,6,0,0,0,-,-,-,False
4,10,1,1,1,1,54,100000,6,0,1,0,-,-,-,False
4,10,1,1,1,1,54,100000,6,0,2,0,-,-,-,False
4,10,1,1,1,1,54,100000,6,0,3,0,-,-,-,False
4,10,1,1,1,1,54,100000,6,0,4,0,-,-,-,False
4,10,1,1,1,1,50,1000,6,0,0,0,0.392283,1.887731,81.045719,True
4,10,1,1,1,1,50,1000,6,0,1,0,0.593314,1.991685,77.689298,True
4,10,1,1,1,1,50,1000,6,0,2,0,0.474946,2.305809,79.671324,True
4,10,1,1,1,1,50,1000,6,0,3,0,0.525871,2.130690,81.501001,True
4,10,1,1,1,1,50,1000,6,0,4,0,0.866893,1.710515,78.064558,True
4,10,1,1,1,1,50,10000,6,0,0,0,0.635302,2.386174,808.756953,True
4,10,1,1,1,1,50,10000,6,0,1,0,0.723054,2.077501,812.976874,True
4,10,1,1,1,1,50,10000,6,0,2,0,0.589199,2.011862,801.468964,True
4,10,1,1,1,1,50,10000,6,0,3,0,0.897097,1.956371,782.010020,True
4,10,1,1,1,1,50,10000,6,0,4,0,0.856139,1.945797,770.779009,True
4,10,1,1,1,1,50,100000,6,0,0,0,-,-,-,False
4,10,1,1,1,1,50,100000,6,0,1,0,-,-,-,False
4,10,1,1,1,1,50,100000,6,0,2,0,0.535407,2.382999,7877.106952,True
4,10,1,1,1,1,50,100000,6,0,3,0,0.803347,1.908613,7844.779147,True
4,10,1,1,1,1,50,100000,6,0,4,0,-,-,-,False
4,10,1,1,1,1,47,1000,6,0,0,0,0.371303,2.166881,77.699391,True
4,10,1,1,1,1,47,1000,6,0,1,0,0.498650,2.051301,76.494618,True
4,10,1,1,1,1,47,1000,6,0,2,0,0.359237,2.071859,78.371987,True
4,10,1,1,1,1,47,1000,6,0,3,0,0.633375,2.057834,78.904590,True
4,10,1,1,1,1,47,1000,6,0,4,0,0.765461,1.541266,78.697339,True
4,10,1,1,1,1,47,10000,6,0,0,0,0.674664,2.525600,746.741230,True
4,10,1,1,1,1,47,10000,6,0,1,0,0.771006,2.023462,738.077482,True
4,10,1,1,1,1,47,10000,6,0,2,0,0.814584,1.861072,776.540100,True
4,10,1,1,1,1,47,10000,6,0,3,0,0.890625,1.937397,752.425041,True
4,10,1,1,1,1,47,10000,6,0,4,0,0.802792,2.545645,736.652473,True
4,10,1,1,1,1,47,100000,6,0,0,0,-,-,-,False
4,10,1,1,1,1,47,100000,6,0,1,0,-,-,-,False
4,10,1,1,1,1,47,100000,6,0,2,0,-,-,-,False
4,10,1,1,1,1,47,100000,6,0,3,0,-,-,-,False
4,10,1,1,1,1,47,100000,6,0,4,0,-,-,-,False
4,10,1,1,1,1,43,1000,6,0,0,0,0.745944,1.963686,71.044307,True
4,10,1,1,1,1,43,1000,6,0,1,0,0.529939,1.949433,70.670042,True
4,10,1,1,1,1,43,1000,6,0,2,0,0.890082,2.044950,73.095380,True
4,10,1,1,1,1,43,1000,6,0,3,0,0.372835,2.128076,71.035266,True
4,10,1,1,1,1,43,1000,6,0,4,0,0.490896,2.336620,70.712521,True
4,10,1,1,1,1,43,10000,6,0,0,0,0.576192,2.111614,695.050296,True
4,10,1,1,1,1,43,10000,6,0,1,0,0.678099,2.576532,693.278340,True
4,10,1,1,1,1,43,10000,6,0,2,0,0.803347,1.895601,704.537227,True
4,10,1,1,1,1,43,10000,6,0,3,0,0.890625,1.955008,705.222789,True
4,10,1,1,1,1,43,10000,6,0,4,0,0.816142,1.861891,704.968322,True
4,10,1,1,1,1,43,100000,6,0,0,0,-,-,-,False
4,10,1,1,1,1,43,100000,6,0,1,0,-,-,-,False
4,10,1,1,1,1,43,100000,6,0,2,0,0.858494,2.039278,7110.391603,True
4,10,1,1,1,1,43,100000,6,0,3,0,-,-,-,False
4,10,1,1,1,1,43,100000,6,0,4,0,-,-,-,False
4,10,2,1,1,1,8,1000,6,0,0,0,0.748916,2.527812,28.021949,True
4,10,2,1,1,1,8,1000,6,0,1,0,0.924269,1.501578,27.694747,True
4,10,2,1,1,1,8,1000,6,0,2,0,0.768458,2.549117,30.816759,True
4,10,2,1,1,1,8,1000,6,0,3,0,0.721955,1.927196,30.085884,True
4,10,2,1,1,1,8,1000,6,0,4,0,0.889545,2.485905,27.827387,True
4,10,2,1,1,1,8,10000,6,0,0,0,0.495960,1.988638,276.388792,True
4,10,2,1,1,1,8,10000,6,0,1,0,0.774358,1.911279,288.087459,True
4,10,2,1,1,1,8,10000,6,0,2,0,0.892830,2.586389,291.000569,True
4,10,2,1,1,1,8,10000,6,0,3,0,0.526349,2.129756,277.651314,True
4,10,2,1,1,1,8,10000,6,0,4,0,0.634728,1.819898,279.175780,True
4,10,2,1,1,1,8,100000,6,0,0,0,0.679867,2.137222,2775.344466,True
4,10,2,1,1,1,8,100000,6,0,1,0,0.649017,2.100920,2821.662257,True
4,10,2,1,1,1,8,100000,6,0,2,0,0.616281,1.983716,2751.899500,True
4,10,2,1,1,1,8,100000,6,0,3,0,0.584528,2.512614,2880.175649,True
4,10,2,1,1,1,8,100000,6,0,4,0,0.552509,2.176834,2740.118027,True
4,10,2,1,1,1,54,1000,6,0,0,0,0.620840,1.880590,91.644093,True
4,10,2,1,1,1,54,1000,6,0,1,0,0.671254,1.919765,92.259921,True
4,10,2,1,1,1,54,1000,6,0,2,0,0.398077,2.208083,88.913706,True
4,10,2,1,1,1,54,1000,6,0,3,0,0.507140,2.040853,89.003564,True
4,10,2,1,1,1,54,1000,6,0,4,0,0.426383,2.085941,90.742220,True
4,10,2,1,1,1,54,10000,6,0,0,0,0.817417,2.568247,912.855774,True
4,10,2,1,1,1,54,10000,6,0,1,0,0.786612,2.498505,879.689902,True
4,10,2,1,1,1,54,10000,6,0,2,0,0.834106,1.851136,892.874619,True
4,10,2,1,1,1,54,10000,6,0,3,0,0.786612,2.532514,894.708903,True
4,10,2,1,1,1,54,10000,6,0,4,0,0.601107,2.361539,888.973491,True
4,10,2,1,1,1,54,100000,6,0,0,0,-,-,-,False
4,10,2,1,1,1,54,100000,6,0,1,0,0.926777,1.397526,8698.017608,True
4,10,2,1,1,1,54,100000,6,0,2,0,-,-,-,False
4,10,2,1,1,1,54,100000,6,0,3,0,0.963388,1.621480,8820.524423,True
4,10,2,1,1,1,54,100000,6,0,4,0,-,-,-,False
4,10,2,1,1,1,303,1000,6,0,0,0,0.424277,2.292418,386.703248,True
4,10,2,1,1,1,303,1000,6,0,1,0,0.518404,2.278560,373.950487,True
4,10,2,1,1,1,303,1000,6,0,2,0,0.750000,1.810596,372.617685,True
4,10,2,1,1,1,303,1000,6,0,3,0,0.536845,2.087113,370.690730,True
4,10,2,1,1,1,303,1000,6,0,4,0,0.411872,1.961305,373.774056,True
4,10,2,1,1,1,303,10000,6,0,0,0,0.713388,2.440065,3611.294578,True
4,10,2,1,1,1,303,10000,6,0,1,0,0.630339,2.551694,3678.560945,True
4,10,2,1,1,1,303,10000,6,0,2,0,0.621825,2.576347,3801.848498,True
4,10,2,1,1,1,303,10000,6,0,3,0,0.840649,2.575176,3666.980082,True
4,10,2,1,1,1,303,10000,6,0,4,0,0.856679,1.981206,3624.084828,True
4,10,2,1,1,1,303,100000,6,0,0,0,-,-,-,False
4,10,2,1,1,1,303,100000,6,0,1,0,-,-,-,False
4,10,2,1,1,1,303,100000,6,0,2,0,-,-,-,False
4,10,2,1,1,1,303,100000,6,0,3,0,-,-,-,False
4,10,2,1,1,1,303,100000,6,0,4,0,-,-,-,False
4,10,2,1,1,1,54,1000,6,0,0,0,0.620840,1.880590,91.644093,True
4,10,2,1,1,1,54,1000,6,0,1,0,0.671254,1.919765,92.259921,True
4,10,2,1,1,1,54,1000,6,0,2,0,0.398077,2.208083,88.913706,True
4,10,2,1,1,1,54,1000,6,0,3,0,0.507140,2.040853,89.003564,True
4,10,2,1,1,1,54,1000,6,0,4,0,0.426383,2.085941,90.742220,True
4,10,2,1,1,1,54,10000,6,0,0,0,0.817417,2.568247,912.855774,True
4,10,2,1,1,1,54,10000,6,0,1,0,0.786612,2.498505,879.689902,True
4,10,2,1,1,1,54,10000,6,0,2,0,0.834106,1.851136,892.874619,True
4,10,2,1,1,1,54,10000,6,0,3,0,0.786612,2.532514,894.708903,True
4,10,2,1,1,1,54,10000,6,0,4,0,0.601107,2.361539,888.973491,True
4,10,2,1,1,1,54,100000,6,0,0,0,-,-,-,False
4,10,2,1,1,1,54,100000,6,0,1,0,0.926777,1.397526,8698.017608,True
4,10,2,1,1,1,54,100000,6,0,2,0,-,-,-,False
4,10,2,1,1,1,54,100000,6,0,3,0,0.963388,1.621480,8820.524423,True
4,10,2,1,1,1,54,100000,6,0,4,0,-,-,-,False
4,10,2,1,1,1,50,1000,6,0,0,0,0.253996,2.380616,85.466233,True
4,10,2,1,1,1,50,1000,6,0,1,0,0.566708,1.881707,88.331373,True
4,10,2,1,1,1,50,1000,6,0,2,0,0.362851,2.274609,89.001723,True
4,10,2,1,1,1,50,1000,6,0,3,0,0.425203,2.530423,86.570733,True
4,10,2,1,1,1,50,1000,6,0,4,0,0.586883,1.841338,83.753129,True
4,10,2,1,1,1,50,10000,6,0,0,0,0.602044,2.079062,825.295544,True
4,10,2,1,1,1,50,10000,6,0,1,0,0.756115,2.225289,840.683252,True
4,10,2,1,1,1,50,10000,6,0,2,0,0.926777,1.552709,841.391980,True
4,10,2,1,1,1,50,10000,6,0,3,0,0.747363,2.280586,850.021758,True
4,10,2,1,1,1,50,10000,6,0,4,0,0.750000,1.975014,823.011778,True
4,10,2,1,1,1,50,100000,6,0,0,0,-,-,-,False
4,10,2,1,1,1,50,100000,6,0,1,0,0.560120,2.134995,8317.991673,True
4,10,2,1,1,1,50,100000,6,0,2,0,-,-,-,False
4,10,2,1,1,1,50,100000,6,0,3,0,0.526638,2.549786,8277.175470,True
4,10,2,1,1,1,50,100000,6,0,4,0,-,-,-,False
4,10,2,1,1,1,47,1000,6,0,0,0,0.444087,1.986511,86.330520,True
4,10,2,1,1,1,47,1000,6,0,1,0,0.536723,1.920619,82.021916,True
4,10,2,1,1,1,47,1000,6,0,2,0,0.440501,2.184936,85.186682,True
4,10,2,1,1,1,47,1000,6,0,3,0,0.594966,2.109324,82.498187,True
4,10,2,1,1,1,47,1000,6,0,4,0,0.576588,1.845591,79.734604,True
4,10,2,1,1,1,47,10000,6,0,0,0,0.678518,1.847452,788.500522,True
4,10,2,1,1,1,47,10000,6,0,1,0,-,-,-,False
4,10,2,1,1,1,47,10000,6,0,2,0,0.461342,2.347983,823.964143,True
4,10,2,1,1,1,47,10000,6,0,3,0,0.893306,2.527961,796.978321,True
4,10,2,1,1,1,47,10000,6,0,4,0,0.893306,1.975311,809.903817,True
4,10,2,1,1,1,47,100000,6,0,0,0,-,-,-,False
4,10,2,1,1,1,47,100000,6,0,1,0,-,-,-,False
4,10,2,1,1,1,47,100000,6,0,2,0,-,-,-,False
4,10,2,1,1,1,47,100000,6,0,3,0,-,-,-,False
4,10,2,1,1,1,47,100000,6,0,4,0,-,-,-,False
4,10,2,1,1,1,43,1000,6,0,0,0,0.495671,1.827532,74.073445,True
4,10,2,1,1,1,43,1000,6,0,1,0,0.717104,2.567912,78.689528,True
4,10,2,1,1,1,43,1000,6,0,2,0,0.563603,2.374357,79.122827,True
4,10,2,1,1,1,43,1000,6,0,3,0,0.323085,2.308884,77.984626,True
4,10,2,1,1,1,43,1000,6,0,4,0,0.434112,1.984537,77.338888,True
4,10,2,1,1,1,43,10000,6,0,0,0,0.717866,1.822612,777.467840,True
4,10,2,1,1,1,43,10000,6,0,1,0,0.546607,2.039197,764.355909,True
4,10,2,1,1,1,43,10000,6,0,2,0,0.349827,2.011163,778.044788,True
4,10,2,1,1,1,43,10000,6,0,3,0,0.388743,2.575226,773.877317,True
4,10,2,1,1,1,43,10000,6,0,4,0,0.553101,2.495443,755.475997,True
4,10,2,1,1,1,43,100000,6,0,0,0,-,-,-,False
4,10,2,1,1,1,43,100000,6,0,1,0,-,-,-,False
4,10,2,1,1,1,43,100000,6,0,2,0,-,-,-,False
4,10,2,1,1,1,43,100000,6,0,3,0,0.977801,1.307097,7586.611880,True
4,10,2,1,1,1,43,100000,6,0,4,0,-,-,-,False
4,10,3,1,1,1,8,1000,6,0,0,0,0.731441,2.616726,30.320497,True
4,10,3,1,1,1,8,1000,6,0,1,0,0.541860,2.304999,29.669638,True
4,10,3,1,1,1,8,1000,6,0,2,0,0.800475,1.767196,29.597575,True
4,10,3,1,1,1,8,1000,6,0,3,0,0.889439,1.977885,30.471929,True
4,10,3,1,1,1,8,1000,6,0,4,0,0.672560,2.726141,33.065731,True
4,10,3,1,1,1,8,10000,6,0,0,0,0.780021,1.929163,293.450706,True
4,10,3,1,1,1,8,10000,6,0,1,0,0.783025,1.847028,318.431582,True
4,10,3,1,1,1,8,10000,6,0,2,0,0.972908,1.654342,299.067897,True
4,10,3,1,1,1,8,10000,6,0,3,0,0.554917,2.630008,293.260260,True
4,10,3,1,1,1,8,10000,6,0,4,0,0.873711,2.593581,286.558078,True
4,10,3,1,1,1,8,100000,6,0,0,0,0.661374,2.703471,2923.484965,True
4,10,3,1,1,1,8,100000,6,0,1,0,0.772153,1.921922,3043.296484,True
4,10,3,1,1,1,8,100000,6,0,2,0,0.751657,1.788718,2956.735468,True
4,10,3,1,1,1,8,100000,6,0,3,0,0.914120,2.545338,2886.986615,True
4,10,3,1,1,1,8,100000,6,0,4,0,0.649046,2.249400,3072.920660,True
4,10,3,1,1,1,54,1000,6,0,0,0,0.676158,1.642783,97.508611,True
4,10,3,1,1,1,54,1000,6,0,1,0,0.630345,2.499833,96.624439,True
4,10,3,1,1,1,54,1000,6,0,2,0,0.873457,1.438017,94.938807,True
4,10,3,1,1,1,54,1000,6,0,3,0,0.567134,1.869968,92.084518,True
4,10,3,1,1,1,54,1000,6,0,4,0,0.410945,2.426933,98.453585,True
4,10,3,1,1,1,54,10000,6,0,0,0,0.787737,1.831877,951.335186,True
4,10,3,1,1,1,54,10000,6,0,1,0,0.856229,2.007148,980.078352,True
4,10,3,1,1,1,54,10000,6,0,2,0,0.624999,2.736954,942.968803,True
4,10,3,1,1,1,54,10000,6,0,3,0,0.655919,1.869340,965.399892,True
4,10,3,1,1,1,54,10000,6,0,4,0,0.693912,1.945786,987.902125,True
4,10,3,1,1,1,54,100000,6,0,0,0,0.554917,3.091735,9355.838504,True
4,10,3,1,1,1,54,100000,6,0,1,0,0.639146,2.519085,9316.945814,True
4,10,3,1,1,1,54,100000,6,0,2,0,0.603665,2.724361,9682.485957,True
4,10,3,1,1,1,54,100000,6,0,3,0,0.334679,2.617855,9264.567016,True
4,10,3,1,1,1,54,100000,6,0,4,0,-,-,-,False
4,10,3,1,1,1,303,1000,6,0,0,0,0.862132,2.178885,384.318474,True
4,10,3,1,1,1,303,1000,6,0,1,0,0.395346,2.233151,397.797197,True
4,10,3,1,1,1,303,1000,6,0,2,0,0.783210,2.248139,384.067220,True
4,10,3,1,1,1,303,1000,6,0,3,0,0.432351,2.762666,402.499772,True
4,10,3,1,1,1,303,1000,6,0,4,0,0.484313,3.556184,405.900628,True
4,10,3,1,1,1,303,10000,6,0,0,0,0.768976,2.437118,3934.614796,True
4,10,3,1,1,1,303,10000,6,0,1,0,0.629352,2.812989,3925.837305,True
4,10,3,1,1,1,303,10000,6,0,2,0,-,-,-,False
4,10,3,1,1,1,303,10000,6,0,3,0,0.791265,1.647411,4107.372667,True
4,10,3,1,1,1,303,10000,6,0,4,0,0.885493,2.067841,3916.542625,True
4,10,3,1,1,1,303,100000,6,0,0,0,-,-,-,False
4,10,3,1,1,1,303,100000,6,0,1,0,0.438552,2.842238,39599.886883,True
4,10,3,1,1,1,303,100000,6,0,2,0,-,-,-,False
4,10,3,1,1,1,303,100000,6,0,3,0,-,-,-,False
4,10,3,1,1,1,303,100000,6,0,4,0,-,-,-,False
4,10,3,1,1,1,54,1000,6,0,0,0,0.676158,1.642783,97.508611,True
4,10,3,1,1,1,54,1000,6,0,1,0,0.630345,2.499833,96.624439,True
4,10,3,1,1,1,54,1000,6,0,2,0,0.873457,1.438017,94.938807,True
4,10,3,1,1,1,54,1000,6,0,3,0,0.567134,1.869968,92.084518,True
4,10,3,1,1,1,54,1000,6,0,4,0,0.410945,2.426933,98.453585,True
4,10,3,1,1,1,54,10000,6,0,0,0,0.787737,1.831877,951.335186,True
4,10,3,1,1,1,54,10000,6,0,1,0,0.856229,2.007148,980.078352,True
4,10,3,1,1,1,54,10000,6,0,2,0,0.624999,2.736954,942.968803,True
4,10,3,1,1,1,54,10000,6,0,3,0,0.655919,1.869340,965.399892,True
4,10,3,1,1,1,54,10000,6,0,4,0,0.693912,1.945786,987.902125,True
4,10,3,1,1,1,54,100000,6,0,0,0,0.554917,3.091735,9355.838504,True
4,10,3,1,1,1,54,100000,6,0,1,0,0.639146,2.519085,9316.945814,True
4,10,3,1,1,1,54,100000,6,0,2,0,0.603665,2.724361,9682.485957,True
4,10,3,1,1,1,54,100000,6,0,3,0,0.334679,2.617855,9264.567016,True
4,10,3,1,1,1,54,100000,6,0,4,0,-,-,-,False
4,10,3,1,1,1,50,1000,6,0,0,0,0.913775,1.517475,89.302000,True
4,10,3,1,1,1,50,1000,6,0,1,0,0.498936,2.336517,92.137745,True
4,10,3,1,1,1,50,1000,6,0,2,0,0.632034,2.034449,92.571419,True
4,10,3,1,1,1,50,1000,6,0,3,0,0.380893,2.672131,88.908251,True
4,10,3,1,1,1,50,1000,6,0,4,0,0.503988,2.147589,90.886343,True
4,10,3,1,1,1,50,10000,6,0,0,0,0.692382,2.045631,879.140531,True
4,10,3,1,1,1,50,10000,6,0,1,0,0.544693,1.962927,920.481716,True
4,10,3,1,1,1,50,10000,6,0,2,0,0.868217,2.021450,917.052836,True
4,10,3,1,1,1,50,10000,6,0,3,0,0.914058,2.510661,896.623110,True
4,10,3,1,1,1,50,10000,6,0,4,0,0.959482,1.793065,884.248823,True
4,10,3,1,1,1,50,100000,6,0,0,0,0.528957,2.470059,9037.805202,True
4,10,3,1,1,1,50,100000,6,0,1,0,0.600210,2.131756,8921.941925,True
4,10,3,1,1,1,50,100000,6,0,2,0,-,-,-,False
4,10,3,1,1,1,50,100000,6,0,3,0,-,-,-,False
4,10,3,1,1,1,50,100000,6,0,4,0,-,-,-,False
4,10,3,1,1,1,47,1000,6,0,0,0,0.585344,2.779635,89.146452,True
4,10,3,1,1,1,47,1000,6,0,1,0,0.776386,1.589074,85.957985,True
4,10,3,1,1,1,47,1000,6,0,2,0,0.546706,2.713705,85.231764,True
4,10,3,1,1,1,47,1000,6,0,3,0,0.534419,2.944072,88.241857,True
4,10,3,1,1,1,47,1000,6,0,4,0,0.787239,1.653491,86.441098,True
4,10,3,1,1,1,47,10000,6,0,0,0,0.752498,2.121428,854.354535,True
4,10,3,1,1,1,47,10000,6,0,1,0,0.700818,1.831040,850.468392,True
4,10,3,1,1,1,47,10000,6,0,2,0,0.625873,2.955694,857.166805,True
4,10,3,1,1,1,47,10000,6,0,3,0,0.774039,1.980165,859.995849,True
4,10,3,1,1,1,47,10000,6,0,4,0,0.799839,2.613734,870.431473,True
4,10,3,1,1,1,47,100000,6,0,0,0,0.579421,2.792517,8373.793565,True
4,10,3,1,1,1,47,100000,6,0,1,0,-,-,-,False
4,10,3,1,1,1,47,100000,6,0,2,0,0.696098,2.067600,8645.001070,True
4,10,3,1,1,1,47,100000,6,0,3,0,-,-,-,False
4,10,3,1,1,1,47,100000,6,0,4,0,0.553066,2.361552,8416.774372,True
4,10,3,1,1,1,43,1000,6,0,0,0,0.892578,2.599365,81.540552,True
4,10,3,1,1,1,43,1000,6,0,1,0,0.650878,1.696364,78.744538,True
4,10,3,1,1,1,43,1000,6,0,2,0,0.518690,1.990993,82.828129,True
4,10,3,1,1,1,43,1000,6,0,3,0,0.649167,1.930641,81.759310,True
4,10,3,1,1,1,43,1000,6,0,4,0,0.750413,1.830098,82.364350,True
4,10,3,1,1,1,43,10000,6,0,0,0,0.258275,2.754270,804.179372,True
4,10,3,1,1,1,43,10000,6,0,1,0,0.696098,2.240660,791.782026,True
4,10,3,1,1,1,43,10000,6,0,2,0,0.823395,1.715735,786.083480,True
4,10,3,1,1,1,43,10000,6,0,3,0,0.558087,3.288624,821.457359,True
4,10,3,1,1,1,43,10000,6,0,4,0,0.831776,2.135937,817.201765,True
4,10,3,1,1,1,43,100000,6,0,0,0,-,-,-,False
4,10,3,1,1,1,43,100000,6,0,1,0,0.755211,2.385555,7980.552720,True
4,10,3,1,1,1,43,100000,6,0,2,0,0.613813,1.944605,7930.873424,True
4,10,3,1,1,1,43,100000,6,0,3,0,-,-,-,False
4,10,3,1,1,1,43,100000,6,0,4,0,0.470830,1.977831,8178.256032,True
4,10,4,1,1,1,8,1000,6,0,0,0,0.552701,2.279347,29.368607,True
4,10,4,1,1,1,8,1000,6,0,1,0,0.926619,1.535872,26.986350,True
4,10,4,1,1,1,8,1000,6,0,2,0,0.679806,1.938576,27.156349,True
4,10,4,1,1,1,8,1000,6,0,3,0,0.250284,3.126053,26.570162,True
4,10,4,1,1,1,8,1000,6,0,4,0,0.945060,1.626451,28.783586,True
4,10,4,1,1,1,8,10000,6,0,0,0,0.348239,3.063379,271.612342,True
4,10,4,1,1,1,8,10000,6,0,1,0,0.595281,2.198753,269.552617,True
4,10,4,1,1,1,8,10000,6,0,2,0,0.714876,2.156125,265.597190,True
4,10,4,1,1,1,8,10000,6,0,3,0,0.845621,1.465919,262.616944,True
4,10,4,1,1,1,8,10000,6,0,4,0,0.849081,1.437912,266.609339,True
4,10,4,1,1,1,8,100000,6,0,0,0,0.735220,1.724795,2681.182431,True
4,10,4,1,1,1,8,100000,6,0,1,0,0.641698,2.000102,2728.454583,True
4,10,4,1,1,1,8,100000,6,0,2,0,0.934647,1.540340,2739.871336,True
4,10,4,1,1,1,8,100000,6,0,3,0,0.814832,1.668719,2782.443864,True
4,10,4,1,1,1,8,100000,6,0,4,0,0.517371,2.097483,2722.817986,True
4,10,4,1,1,1,54,1000,6,0,0,0,0.519531,2.126080,84.701339,True
4,10,4,1,1,1,54,1000,6,0,1,0,0.801771,1.525773,86.301635,True
4,10,4,1,1,1,54,1000,6,0,2,0,0.762944,2.515967,83.291421,True
4,10,4,1,1,1,54,1000,6,0,3,0,0.820063,1.586154,86.775385,True
4,10,4,1,1,1,54,1000,6,0,4,0,0.594401,1.817843,87.195956,True
4,10,4,1,1,1,54,10000,6,0,0,0,0.838774,1.456278,862.131403,True
4,10,4,1,1,1,54,10000,6,0,1,0,0.701814,1.773163,876.249559,True
4,10,4,1,1,1,54,10000,6,0,2,0,0.712979,1.555008,870.778284,True
4,10,4,1,1,1,54,10000,6,0,3,0,0.699596,1.768731,863.114054,True
4,10,4,1,1,1,54,10000,6,0,4,0,0.948069,1.666075,877.961880,True
4,10,4,1,1,1,54,100000,6,0,0,0,-,-,-,False
4,10,4,1,1,1,54,100000,6,0,1,0,0.644142,1.730755,8591.578430,True
4,10,4,1,1,1,54,100000,6,0,2,0,-,-,-,False
4,10,4,1,1,1,54,100000,6,0,3,0,-,-,-,False
4,10,4,1,1,1,54,100000,6,0,4,0,-,-,-,False
4,10,4,1,1,1,303,1000,6,0,0,0,0.909736,1.594182,363.174615,True
4,10,4,1,1,1,303,1000,6,0,1,0,0.834958,1.480363,372.980990,True
4,10,4,1,1,1,303,1000,6,0,2,0,0.391747,3.083230,363.163434,True
4,10,4,1,1,1,303,1000,6,0,3,0,0.820894,1.505990,358.926543,True
4,10,4,1,1,1,303,1000,6,0,4,0,0.384736,2.557045,362.558298,True
4,10,4,1,1,1,303,10000,6,0,0,0,0.840055,1.449450,3525.814632,True
4,10,4,1,1,1,303,10000,6,0,1,0,-,-,-,False
4,10,4,1,1,1,303,10000,6,0,2,0,-,-,-,False
4,10,4,1,1,1,303,10000,6,0,3,0,0.785041,2.078309,3633.306161,True
4,10,4,1,1,1,303,10000,6,0,4,0,0.006532,3.005691,3641.739848,True
4,10,4,1,1,1,303,100000,6,0,0,0,0.919194,1.522483,35910.945706,True
4,10,4,1,1,1,303,100000,6,0,1,0,-,-,-,False
4,10,4,1,1,1,303,100000,6,0,2,0,-,-,-,False
4,10,4,1,1,1,303,100000,6,0,3,0,-,-,-,False
4,10,4,1,1,1,303,100000,6,0,4,0,-,-,-,False
4,10,4,1,1,1,54,1000,6,0,0,0,0.519531,2.126080,84.701339,True
4,10,4,1,1,1,54,1000,6,0,1,0,0.801771,1.525773,86.301635,True
4,10,4,1,1,1,54,1000,6,0,2,0,0.762944,2.515967,83.291421,True
4,10,4,1,1,1,54,1000,6,0,3,0,0.820063,1.586154,86.775385,True
4,10,4,1,1,1,54,1000,6,0,4,0,0.594401,1.817843,87.195956,True
4,10,4,1,1,1,54,10000,6,0,0,0,0.838774,1.456278,862.131403,True
4,10,4,1,1,1,54,10000,6,0,1,0,0.701814,1.773163,876.249559,True
4,10,4,1,1,1,54,10000,6,0,2,0,0.712979,1.555008,870.778284,True
4,10,4,1,1,1,54,10000,6,0,3,0,0.699596,1.768731,863.114054,True
4,10,4,1,1,1,54,10000,6,0,4,0,0.948069,1.666075,877.961880,True
4,10,4,1,1,1,54,100000,6,0,0,0,-,-,-,False
4,10,4,1,1,1,54,100000,6,0,1,0,0.644142,1.730755,8591.578430,True
4,10,4,1,1,1,54,100000,6,0,2,0,-,-,-,False
4,10,4,1,1,1,54,100000,6,0,3,0,-,-,-,False
4,10,4,1,1,1,54,100000,6,0,4,0,-,-,-,False
4,10,4,1,1,1,50,1000,6,0,0,0,0.490052,2.082569,82.853730,True
4,10,4,1,1,1,50,1000,6,0,1,0,0.646040,1.902148,81.876181,True
4,10,4,1,1,1,50,1000,6,0,2,0,0.881766,1.343195,81.956833,True
4,10,4,1,1,1,50,1000,6,0,3,0,0.513923,2.084770,81.922616,True
4,10,4,1,1,1,50,1000,6,0,4,0,0.529080,2.231534,82.017391,True
4,10,4,1,1,1,50,10000,6,0,0,0,0.476394,2.733277,815.991296,True
4,10,4,1,1,1,50,10000,6,0,1,0,0.740579,1.929705,821.141672,True
4,10,4,1,1,1,50,10000,6,0,2,0,-,-,-,False
4,10,4,1,1,1,50,10000,6,0,3,0,0.913833,1.508203,836.076717,True
4,10,4,1,1,1,50,10000,6,0,4,0,0.539027,1.962446,821.415225,True
